AllShuffled1,AllShuffled2,AllShuffled3,AllShuffled4,AllShuffled5,AllShuffled6,AllShuffled7,AllShuffled8,AllShuffled9,AllShuffled10,AllShuffled11,AllShuffled12,AllShuffled13,AllShuffled14,AllShuffled15,AllShuffled16,AllShuffled17,AllShuffled18,AllShuffled19,AllShuffled20,AllShuffled21,AllShuffled22,AllShuffled23,AllShuffled24,AllShuffled25,AllShuffled26,AllShuffled27,AllShuffled28,AllShuffled29,AllShuffled30,AllShuffled31,AllShuffled32,AllShuffled33,AllShuffled34,AllShuffled35,AllShuffled36,AllShuffled37,AllShuffled38,AllShuffled39,AllShuffled40
Unfamiliar14.JPG,Unfamiliar15.JPG,Familiar12.jpg,Unfamiliar10.JPG,Familiar06.JPG,Unfamiliar05.jpg,Familiar20.jpg,Familiar08.JPG,Unfamiliar06.jpg,Unfamiliar16.JPG,Familiar09.JPG,Unfamiliar11.jpg,Familiar07.JPG,Familiar10.jpg,Unfamiliar03.jpg,Familiar17.JPG,Familiar03.jpg,Unfamiliar12.JPG,Familiar19.jpg,Unfamiliar02.jpg,Familiar05.JPG,Unfamiliar04.jpg,Familiar11.jpg,Unfamiliar20.JPG,Familiar16.jpg,Familiar15.jpg,Familiar04.jpg,Unfamiliar09.JPG,Familiar02.jpg,Unfamiliar19.jpg,Unfamiliar17.jpg,Unfamiliar18.JPG,Unfamiliar01.jpg,Unfamiliar13.JPG,Familiar01.JPG,Familiar18.JPG,Familiar13.JPG,Unfamiliar07.jpg,Familiar14.JPG,Unfamiliar08.JPG
0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0
0.000390730913029396,2.22181878937904,4.33670569578975,6.4380644603414,8.56417821198838,10.7059106477838,12.8430149887661,14.9707631857027,17.0771551389322,19.2143916776954,21.346352030086,23.4814232805861,25.5971684466468,27.7165107993276,29.8288197024524,31.9707839973267,34.0808666429238,36.2014447957017,38.3195671768446,40.4529362709967,42.585126430616,44.7445883182302,46.863035771078,48.9908373161212,51.1169472571892,53.228516321736,55.3568557446678,57.4850374682513,59.6297790890078,61.7592684274473,63.8760571059238,66.0004097838083,68.1199048527724,70.2357921827437,72.368263445848,74.4860126833658,76.60580585686,78.7315910193445,80.8632362661602,82.9812387606238
