AllShuffled1,AllShuffled2,AllShuffled3,AllShuffled4,AllShuffled5,AllShuffled6,AllShuffled7,AllShuffled8,AllShuffled9,AllShuffled10,AllShuffled11,AllShuffled12,AllShuffled13,AllShuffled14,AllShuffled15,AllShuffled16,AllShuffled17,AllShuffled18,AllShuffled19,AllShuffled20,AllShuffled21,AllShuffled22,AllShuffled23,AllShuffled24,AllShuffled25,AllShuffled26,AllShuffled27,AllShuffled28,AllShuffled29,AllShuffled30,AllShuffled31,AllShuffled32,AllShuffled33,AllShuffled34,AllShuffled35,AllShuffled36,AllShuffled37,AllShuffled38,AllShuffled39,AllShuffled40
Unfamiliar14.JPG,Unfamiliar01.jpg,Familiar01.JPG,Familiar05.JPG,Familiar11.jpg,Familiar09.JPG,Unfamiliar16.JPG,Unfamiliar11.jpg,Familiar20.jpg,Unfamiliar12.JPG,Familiar06.JPG,Familiar18.JPG,Familiar07.JPG,Unfamiliar20.JPG,Unfamiliar04.jpg,Unfamiliar15.JPG,Familiar13.JPG,Unfamiliar03.jpg,Unfamiliar19.jpg,Unfamiliar10.JPG,Unfamiliar06.jpg,Unfamiliar07.jpg,Familiar12.jpg,Familiar08.JPG,Familiar19.jpg,Unfamiliar18.JPG,Familiar15.jpg,Familiar10.jpg,Unfamiliar02.jpg,Familiar14.JPG,Familiar04.jpg,Unfamiliar09.JPG,Unfamiliar08.JPG,Familiar02.jpg,Unfamiliar13.JPG,Familiar17.JPG,Familiar16.jpg,Unfamiliar05.jpg,Familiar03.jpg,Unfamiliar17.jpg
0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0
0.000452579542173584,2.14353835714212,4.26828880085474,6.40479194971208,8.53775243254176,10.656380448212,12.7883493011251,14.9162423000655,17.0419137314216,19.1678539551612,21.2888459954478,23.3979226481766,25.5179271622471,27.6841745186579,29.8067423799411,31.9385218763877,34.0563106853033,36.1767677789161,38.2994320771613,40.4205006221503,42.5500641203205,44.6766474525546,46.8157757972537,48.9204735084148,51.0305198069502,53.1604162911048,55.2913644950763,57.4261399860181,59.5370287156443,61.6585146655997,63.7919989564876,65.929463836872,68.050011798139,70.1887198066571,72.3186529309948,74.4463029322406,76.5729401988243,78.7030113833721,80.8410853701611,82.9608457140512
